,city,country,name,street,tel_number,website,zip_code,
3726,Esslingen,Germany,Kyocera Fineceramics GmbH,Fritz-Müller-Str. 27,+49 711 93934 0,http://global.kyocera.com/prdct/fc/special/index001.html?utm_source=hm,73730,
3727,Selcuklu,Turkey,K.Y.S. Kürkcüoglu Döküm RulmanYat. Otom. San. ve Tic. Ltd. Sti.,Büyük Kayacik Mah. K.O.S.B.Kuddusi Cad. No:13,+90 332 3421064,http://www.kys.com.tr,42250,
3728,Ulsan,"Korea, Republic of",Kyung Duk Industry Co Ltd,Maegoksaneop 1 Gil 4Buk Gu,+82 52 297 9586,NaN,44222,
3729,Linz,Austria,K1-MET GmbH,Stahlstraße 14,+43 732 698975607,http://www.k1-met.com,4020,
3730,Pegognaga,Italy,La Padana di FolloniFlavio & C. Snc,Via Mazzini 25,+39 0376 558282,http://www.lapadana.it,46020,
3731,Toulouse,France,Laboratoire d'Analyse etd'Architecture des Systèmes (LAAS)National Center for ScientificResearch (CNRS),7 Avenue Du Colonel Roche,+33 5 61336200,http://www.laas.fr,31031,
3732,Berlin,Germany,Labs Network Industrie 4.0 e.V.,Ernst-Reuter-Platz 7,+49 30 367 02177,http://www.lni40.de,10587,
3733,Pforzheim,Germany,Erich Lacher Präzisions-teile GmbH & Co. KG,Im Altgefäll 22,+49 7231 6097 0,http://www.lacher-praezision.com,75181,
3734,Willich,Germany,Lacroix Electronics GmbH,Hanns-Martin-Schleyer-Str. 12 - 14,+49 2154 498 499,http://www.lacroix-electronique.com,47877,
3735,San,Italy,Lafert S.p.A.,J.F. Kennedy 43,+39 0421 229611,http://www.lafert.com,30027,
3736,Bassens,France,LAFON SAS,44 Avenue Lucien-Victor Meunier,+33 5 57808080,http://www.pulse.lafon.fr,33530,
3737,Vedano,Italy,LAFONTE.eu S.r.l.,Piazzale Cocchi 6,+39 0332 402168,http://www.lafonte.eu,21040,
3738,Kierspe,Germany,Lahme GmbH & Co. KGPräzision in Kunststoff,Waldheimstr. 14,+49 2359 9084 0,http://www.spritzguss.nrw,58566,
3739,Hedensted,Denmark,Lakuda ApS,Spettrupvej 1-3,+45 76407010,http://www.lakuda.dk,8722,
3740,11,Czech Republic,"LAKUM-KTL, a.s.",Ostravska 384,+420 0558 442242,http://www.lakum.cz,739,
3741,Karlovo,Bulgaria,LALEV LTD,Lyulyak Str 10,+359 086 312001,http://www.lalev.eu,4300,
3742,Gernika,Spain,"Laminados Losal, S.A.",Bekoibarra 9,+34 94 6251400,http://www.losal.es,48300,
3743,Monte,Italy,Lamipress S.r.l.,Via I.bandiera 14/C,+39 051 969298,http://www.lamipress.it,40050,
3744,Rheine,Germany,Clemens Lammers GmbH & Co. KG,Offenbergweg 17,+49 5971 8011 0,http://www.lammers.de,48432,
3745,Hannover,Germany,Landesfrauenrat Niedersachsen e.V.,Hilde-Schneider-Allee 25,+49 511 321031,http://www.landesfrauenrat-nds.de,30173,
3746,Stuttgart,Germany,Landesmesse Stuttgart GmbH,Messepiazza 1,+49 711 18560-0,http://www.messe-stuttgart.de,70629,
3747,Stendal,Germany,Landkreis StendalAmt für Wirtschaftsförderung,Arneburger Str. 24,+49 3931 60 6,http://www.landkreis-stendal.de,39576,
3748,Jastrzebia,Poland,Lukasz Kapusta,Jastrzebia 120,+48 501 171 047,NaN,26-631,
3749,Landshut,Germany,Landshuter LackfabrikEduard Leiss GmbH,Dieselstr. 7,+49 871 7609 0,http://www.landshuter-lackfabrik.de,84030,
3750,Nienburg,Germany,Landwermann Technik GmbH,Rehmenweg 32,+49 5021 9195 0,http://www.landwermann.de,31582,
3751,Shanghai,China,"Lanso Konly (Shanghai)Instruments Co., Ltd.","50 Lane 3679 Jindu Road,Xinzhuang Industrial Zone",+86 21 54420482,http://www.lanso.com.cn,201108,
3752,Hong,Hong Kong,"Lap Keung Precison IndustrialCo., Ltd.","Rm. 3, 3/F, Blk. BDelya Industrial Centre7 Shek Pai Tau Road, Tuen Mun",+852 2 4652973,http://www.lapkeung.com,SAR,
3753,Wunsiedel,Germany,LAPP Insulators GmbH,Bahnhofstr. 5,+49 9232 50-0,http://www.pfisterer.com,95632,
3754,Redwitz,Germany,LAPP Insulators Alumina GmbH,Bahnhofstr. 43,+49 9574 65432 256,http://www.lappinsulators-alumina.com,96257,
3755,Stuttgart,Germany,LAPP GmbH Kabelwerke,Oskar-Lapp-Str. 5,+49 711 7838 02,http://www.lappgroup.com,70565,
3756,Stuttgart,Germany,Lapp Systems GmbH,Oskar-Lapp-Str. 5,+49 711 7838 04,http://www.lappsystems.de,70565,
3757,Salisbury,United Kingdom,Lascar Electronics Ltd.,Module HouseWhiteparish,+44 1794 884567,http://www.lascarelectronics.com,,
3758,Coburg,Germany,LASCO Umformtechnik GmbH,Hahnweg 139,+49 9561 642 0,http://www.lasco.de,96450,
3759,Wesel,Germany,LASE Industrielle Lasertechnik GmbH,Rudolf-Diesel-Str. 111,+49 281 95990 0,http://www.lase.de,46485,
3760,Hannover,Germany,Laser Zentrum Hannover e.V. (LZH),Hollerithallee 8,+49 511 2788 0,http://www.lzh.de,30419,
3761,Berlin,Germany,Laser-MikrotechnologieDr. Kieburg GmbH,James-Franck-Str. 21,+49 30 3300810 0,http://www.laser-mikrotech.de,12489,
3762,Aachen,Germany,Fraunhofer-Institut fürLasertechnik ILT,Steinbachstr. 15,+49 241 8906 0,http://www.lashare.eu,52074,
3763,Riga,Latvia,LatNDT,Puces Iela 15a,+371 26 109143,http://www.latndt.lv,1082,
3764,Hörstel,Germany,Laumann GmbH & Co. KG,Rodder Str. 42,+49 5459 8019 0,http://www.h-laumann.de,48477,
3765,Rothenburg,Germany,Lausitz Elaste GmbH,Friedensstr. 115aGewerbegebiet Flugplatz,+49 35891 486 0,http://www.lausitz-elaste.de,2929,
3766,Erice,Italy,Layer Electronics s.r.l.,"S.P. km 5,3 C/da S. Cusumano sn",+39 0923 562794,http://www.layer.it,91100,
3767,Kirchberg,Germany,Layher AG,Kalkwerkstr. 23,+49 7144 3204,http://www.layher-ag.de,71737,
3768,Bergara,Spain,Lazpiur S.A.,Apartado 131Barrio Murinondo s/n,+34 943 769016,http://www.lazpiur.com,20570,
3769,Haifa,Israel,Emerald Information Systems Ltd.,2 Sha'ar Palmer St.,+972 4 9990705,http://www.leadermes.com,3125002,
3770,Shantou,China,"Lechao Mechanical ElectrialTechnology Co., Ltd",No.83 Huangshan RoadLonghu District,+86 754 88899692,http://www.gdlcbx.com,515041,
3771,Moscow,Russian Federation,LED-Effect Ltd,Bld. 13/2Kashirskiy Proyezd,+7 926 621-91-06,http://www.ledeffect.com,115201,
3772,Sulzbach,Germany,LEE HydraulischeMiniaturkomponenten GmbH,Am Limespark 2,+49 6196 77369 0,http://www.lee.de,65843,
3773,TC,Netherlands,Leering Hengelo B.V.,Barnsteenstraat 1,+31 74 2558282,http://www.leering.nl,7554,
3774,Maloy,Norway,LEFDAL Mine Datacenter AS,Gate 1 Nr. 57,+47 41696496,http://www.lefdalmine.com,6700,
3775,Erfurt,Germany,LandesentwicklungsgesellschaftThüringen mbH (LEG Thüringen),Mainzerhofstr. 12,+49 361 5603 0,http://www.leg-thueringen.de,99084,
3776,Kaunas,Lithuania,Lietuvos energetikos institutas,Breslaujos 3,+370 37 401801,http://www.lei.lt,44403,
3777,Emmingen-Liptingen,Germany,LEIBER Group GmbH & Co. KG,Rudolf-Diesel-Str. 1-3,+49 7465 292 0,http://www.leiber.com,78576,
3778,Berlin,Germany,Leibniz-Gemeinschaft e.V.,Chausseestr. 11,+49 30 206049 0,http://www.leibniz-gemeinschaft.de,10115,
3779,Kirchheim,Germany,Leicher Engineering GmbH,Parsdorfer Weg 6,+49 89 9008 300,http://www.leicher-engineering.de,85551,
3780,Stuttgart,Germany,Leichtbau BW GmbH,Breitscheidstr. 4,+49 711 128988 40,http://www.leichtbau-bw.de,70174,
3781,Berlin,Germany,Bundesministerium für Wirtschaftund Energie BMWi,Scharnhorststr. 34-37,+49 30 18615 0,http://www.bmwi.de,10115,
3782,Shenzhen,China,"LeiShen Intelligent System Co., Ltd","Bldg. 2, 8th Floor, Area CGenyu RoadHanhaida Science & Techn. Innov. Park",+86 755 23242821,http://www.leishen-lidar.com,518106,
3783,Berlin,Germany,Fraunhofer-Institut FOKUSLeistungszentrum Digitale Vernetzun,Kaiserin-Augusta-Allee 31,+49 30 3463 7000,http://www.digitale-vernetzung.org,10589,
3784,Erlangen,Germany,Leistungszentrum Elektroniksysteme,Am Wolfsmantel 33,+49 9131 761 0,http://www.lze.bayern,91058,
3785,Dresden,Germany,Leistungszentrum Funktions-integration in der Mikro-/Nanoelektronik,Maria-Reiche-Str. 2,+49 351 8823 0,http://www.leistungszentrum-mikronano.de,1109,
3786,Freiburg,Germany,Leistungszentrum Nachhaltigkeit,Eckerstr. 4,+49 761 2714 538,http://www.leistungszentrum-nachhaltigkeit.de,79104,
3787,Jena,Germany,Leistungszentrum Photonik,Albert-Einstein-Str. 7,+49 3641 807 0,http://www.leistungszentrum-photonik.de,7745,
3788,Chemnitz,Germany,Leistungszentrum Smart Production,Reichenhainer Str. 88,+49 371 5397 0,/product/blechwarmumformung-mittels-hiperformtool/2408591/M394350,9126,
3789,Vechta,Germany,Le-Marc Projektmanagement GmbH,Buschkamp 6,+49 4441 8876231,/product/latent-hybridwaermetechnologie/2399739/E176432,49377,
3790,Pernik,Bulgaria,Lemi Trafo EAD,Vladaisko Vastanie Street 1,+359 76 670696,http://www.lemi-trafo.com,2304,
3791,Kowala,Poland,LEMICH KooperacjaPrzemyslowa I Wykonawstwo,Parznice 124 ARadom,+48 384 49 66,http://www.lemich.pl,26-624,
3792,Kreuzwertheim,Germany,Walter Lemmen GmbH,Birkenstr. 13,+49 9342 7851,http://www.walterlemmen.de,97892,
3793,Ilmenau,Germany,LEMnet Europe e.V.DAS Infrastruktur-Verzeichnis,Albert-Einstein-Str. 3,+49 18050 20252098,http://www.lemnet.org,98693,
3794,München,Germany,LEMO Elektronik GmbH,Hanns-Schwindt-Str. 6,+49 89 427703,http://www.lemo.de,81829,
3795,Dortmund,Germany,Lemonbeat GmbH,Deutsche Str. 5,+49 231 586937 0,http://www.lemonbeat.com,44339,
3796,Remscheid,Germany,G. Adolf Lemp & Co. GmbHWerkzeugfabrik,Ludwigstr. 39,+49 2191 4940 0,http://www.galemp.de,42853,
3797,Oberhausen,Germany,"Lenord, Bauer & Co. GmbH",Dohlenstr. 32,+49 208 9963 0,http://www.lenord.de,46145,
3798,Aerzen,Germany,Lenze SE,Hans-Lenze-Str. 1,+49 5154 82 0,http://www.lenze.com,31855,
3799,Aerzen,Germany,Lenze SE,Hans-Lenze-Str. 1,+49 5154 82 0,http://www.lenze.com,31855,
3800,Aerzen,Germany,Lenze SE,Hans-Lenze-Str. 1,+49 5154 82 0,http://www.lenze.com,31855,
3801,Leobersdorf,Austria,Leobersdorfer Maschinenfabrik GmbH,Südbahnstraße 28,+43 2256 9001,http://www.lmf.at,2544,
3802,Hannover,Germany,LEONI protec cable systems GmbH,Brüsseler Str. 12,+49 511 820793 30,http://www.leoni-industrial-solutions.com,30539,
3803,Friesoythe,Germany,LEONI Special Cables GmbH,Eschstr. 1,+49 4491 291 152,http://www.leoni.com,26169,
3804,Friesoythe,Germany,LEONI Special Cables GmbH,Eschstr. 1,+49 4491 291 5010,https://www.leoni-industrial-solutions.com,26169,
3805,Hagen,Germany,Lesjöfors Industrial Springs &Pressings GmbH,Spannstiftstr. 10,+49 2334 5017 22,http://www.lesjoforsab.de,58119,
3806,Hernani,Spain,"LESOL, S.A.","Pol. Industrial LastaolaParcela 3, Naves A8-A11",+34 943 335350,http://www.lesol.es,20120,
3807,Lippstadt,Germany,Letone Europe GmbH,Ostenfeldmark 21,+49 2941 273648 0,http://www.letone-europe.de,59557,
3808,Owen,Germany,Leuze electronic GmbH + Co. KG,In der Braike 1,+49 7021 573 0,http://www.leuze.com,73277,
3809,Arbizzano,Italy,Lever S.r.l.,Viale del Lavoro 17,+39 045 6020202,http://www.lever.it/,37020,
3810,Leonberg,Germany,LEWA GmbH,Ulmer Str. 10,+49 7152 14 0,http://www.lewa.de,71229,
3811,ML,Netherlands,Lexcom B.V.,Het Sterrenbeeld 32,+31 73 6872390,http://www.lex.com.tw,5215,
3812,Köln,Germany,Leybold GmbH,Bonner Str. 498,+49 511 89597024,http://www.leybold.com,50968,
3813,Preston,United Kingdom,Leyland Bus Parts Ltd.,"Centurion Court, Centurion WayWheelton Lane",+44 1772 642465,http://www.leylandbusparts.co.uk,,
3814,Dresden,Germany,LFT Lager- und Fördertechnik GmbH,Grüner Weg 29,+49 351 4533 251,http://www.lft-metall.com,1156,
3815,Taoyuan,Taiwan,"Li Xiang Mach. & Elec. Co., Ltd.","No.1 Lane 33, Hou Juarge St.,Bade Dist.,",+886 3 2180188,http://www.li-xiang.com.tw,33463,
3816,Riga,Latvia,Latvijas Investiciju un attistibasagentüra (LIAA),Perses iela 2,+371 67 0394 00,http://www.liaa.gov.lv,1442,
3817,Riga,Latvia,Latvijas Investiciju un attistibasagentüra (LIAA),Perses iela 2,+371 67 0394 00,http://www.liaa.gov.lv,1442,
3818,Itzehoe,Germany,Liacon GmbH,Vossbarg 1-5,+49 4821 90009 0,http://www.liacon-batteries.de,25524,
3819,Lianyungang,China,"Lianyungang Zhenrong PowerTransmission Co., Ltd.","No.8 HongmenIndustrial Area, Haizhou",+86 518 85703889,http://www.zrlyg.com,222023,
3820,Liaocheng,China,"Liaocehng Xinluo MachineryCo., Ltd.",No.169 Economic And Tech.Devel. Area,No tel_number,http://www.jiliao.net,252000,
3821,Liaocheng,China,"Liaocheng Jingnai Machinery PartsCo., Ltd.","No.b1603, Bldg. 1, 16th Floor,No.15 Limin West Road,Dongchangfu District",+86 635 8979777,http://www.jito.cc,252200,
3822,Liaocheng,China,"Liaocheng Yangfine JeonilMachinery Co., Ltd.","No.69 Huaihe Road,Economic Development Zone",+86 635 2998822,http://www.yangfine.com,252000,
3823,Linqing,China,"Liaocheng Zhongrui BearingFittings Co., Ltd.",Panzhuang Industrial Park,+86 635 2854699,http://www.lqzhongrui.com,252664,
3824,Shenyang,China,"Liaoning Create Cable Co., Ltd.",No. 2 Daoyi Fifth StreetShenbei New District,+86 24 88922155,http://www.lnkrd.com,110136,
3825,Anshan,China,"Liaoning Fu-An Heavy IndustryCo., Ltd.",No.8 Anzheng RoadQianshan District,+86 412 8492077,http://www.lnfa.com.cn,114016,
3826,Shenyang,China,"Liaoning Hangan SpecialCasting Materials Co., Ltd.",123-20 Huishan AvenueShenbei New District,+86 24 88082112,/product/ceramic-core/2324711/J828932,110164,
3827,Huludao,China,Liaoning Houneng TechnologyCo. Ltd.,"No.1, Tengda RoadDongdaihe New District",+86 429 6795630,http://www.raniero.cn,125208,
3828,Benxi,China,"LiaoNing HuaRi New MaterialsCo.,Ltd",Shuidong Road Wolong TownMingshan District,+86 24 43166632,http://www.huarif.com,117011,
3829,Donggang,China,"Liaoning Jinhe MachineryManufacturing Co., Ltd","Pusamiao TownDandong,",+86 415 7703355,http://www.lnjh.com,118314,
3830,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3831,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.","Block A, Yinhe Building A, Rm 150251 Beijing Street",+86 24 22525665,http://www.lnme.com,110013,
3832,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3833,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3834,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3835,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.","Block A, Yinhe Building A, Rm 150251 Beijing Street",+86 24 22525665,http://www.lnme.com,110013,
3836,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.","Block A, Yinhe Building A, Rm 150251 Beijing Street",+86 24 22525665,http://www.lnme.com,110013,
3837,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3838,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3839,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.","Block A, Yinhe Building A, Rm 150251 Beijing Street",+86 24 22525665,http://www.lnme.com,110013,
3840,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.","Block A, Yinhe Building A, Rm 150251 Beijing Street",+86 24 22525665,http://www.lnme.com,110013,
3841,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.","Block A, Yinhe Building A, Rm 150251 Beijing Street",+86 24 22525665,http://www.lnme.com,110013,
3842,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3843,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3844,Shenyang,China,"Liaoning Longyu Exhibition Co., Ltd.",Yinhe Building A Room 150251 Beijing Street,+86 24 22525665,http://www.lnme.com,110013,
3845,"Bergen,",United States of America,"Liberty Pumps, Inc.",7000 Apple Tree Avenue,+1 585 4941817,http://www.libertypumps.com,,
3846,Döbeln,Germany,LiCoMo GmbH,Am Fuchsloch 10,+49 3431 7342590,http://www.licomo.org,4720,
3847,Quanzhou,China,Lida (China) Machine Equipment,"Taiwanese Investment Zone,Dongyuan Town",+86 595 87590567,http://www.luowei.com,362122,
3848,Biberach,Germany,Liebherr-InternationalDeutschland GmbH,Hans-Liebherr-Str. 45,+49 7351 41 0,http://www.liebherr.de,88400,
3849,Carrè,Italy,Lika Electronic S.r.l.,Via S. Lorenzo 25,+39 0445 806600,http://www.lika.biz,36010,
3850,Liling,China,"Liling Huaxin Insulator TechnologyCo., Ltd.",Pukou Industrial Zone,+86 731 23132332,http://www.cn-pk.com,412208,
3851,Liling,China,Liling Pukou Insulator ManufactureCo. Ltd.,"Puci, 1st.Pukou Industrial Region Liling",+86 731 23133568,http://www.pucigroup.com,412208,
3852,Härmä,Finland,Lillbacka Powerco Oy,Konepajantie 4,+358 10 347 7401,http://powerco.lillbacka.com,62301,
3853,Rostock,Germany,LiMaB GmbH,Zum Kühlhaus 3b,+49 381 4537630,http://www.limabgmbh.com,18069,
3854,Esenyurt,Turkey,Limöz Makina Disli San. ve TIC A.S.,Osmangazi Mah. 2647. Sok. No: 15Kirac,+90 212 6399896,http://www.limoz.com.tr,34522,
3855,Kassel,Germany,Limón GmbH,Große Rosenstr. 21,+49 561 220704 0,http://www.limon-gmbh.de,34117,
3856,Limburg,Germany,Limtronik GmbH,Industriestr. 11-13,+49 6431 968 0,http://www.limtronik.de,65549,
3857,Nidda,Germany,LINAK GmbH,An der Berufsschule 7,+49 6043 9655 0,http://www.linak.de,63667,
3858,Lem,Denmark,Lind Jensens Maskinfabrik A/S,"Kroghusvej , Hoejmark 7",+45 97343200,http://www.ljm.dk,6940,
3859,Pullach,Germany,Linde AGGases Division Germany,Seitnerstr. 70,+49 89 7446 0,http://www.linde-gas.de,82049,
3860,Ismaning,Germany,Linear Technology GmbH,Haus COsterfeldstr. 84,+49 89 962455 0,http://www.linear.com,85737,
3861,Dresden,Germany,linguwerk GmbH,Schnorrstr. 70,+49 351 6533 3808,http://www.linguwerk.de,1069,
3862,"Balakong,",Malaysia,LINKK Busway Systems (M) Sdn Bhd,"Lot 43117, Off Jalan Balakong",+60 3 89644080,http://www.linkk.com.my,43300,
3863,Tongxiang,China,"Linkpower Electronics Co.,ltd","No 656 Tongde Road, Tongxiang",+86 57389817010,http://www.linkpower.net.cn,314500,
3864,Spreitenbach,Switzerland,NTI AGLinMot & MagSpring,Bodenaeckerstr. 2,+41 56 419 9191,http://www.linmot.com,8957,
3865,Linqing,China,"Linqing Dyne Precision MetalCo., Ltd.",East End of Jiefang Road LinqingLiaocheng Shangdong,+86 635 2438699,http://www.cndyne.com,252600,
3866,Liaocheng,China,"Linqing Xiangyang Bearing Co., Ltd.","Xuzhangzhai Villiage,Yandian Town, Linqing",+86 635 8304800,http://www.srbfbearings.com,252000,
3867,Linqing,China,"Linqing Xinke Precision MachineryCo.,Ltd",Xianfeng Industrial Park of Linqing,+86 635 2438699,http://www.cndyne.com,252600,
3868,Guiyang,China,"Linquan Aerospace Motor Co.,Ltd.",No. 51 Xinjie Sanqiao,+86 851 84801026,http://www.casicmotor.com,550008,
3869,Yinan,China,Linyi Kaiyuan Bearing Co. Ltd.,The Intersection Of Yinghua RoadAnd West Outer Ring Road,+86 539 3641351,http://www.ym-bearing.cn,276300,
3870,Linyi,China,"Linyi Sanwei Precision CastingCo., Ltd.",Crossing of Xinhua and Ehuang RoadLuozhuang Hi-Tech Zone,+86 539 8987871,http://www.sanwei-casting.com,276014,
3871,Linz,Austria,Linz Center of Mechatronics GmbH,Altenberger Str. 69,+43 732 2468 6002,http://www.lcm.at,4040,
3872,Braunschweig,Germany,Lions Racing Team e.V.,Pockelsstr. 14,No tel_number,http://www.lionsracing.de,38106,
3873,Berg,Germany,LIROS GmbH,Sieggrubenstr. 7,+49 9293 8002 0,http://www.liros.com,95180,
3874,P2V9,Ireland,Lisk Ireland LimitedEuropean Sales & Manufacture,1A Ennis Road,+353 91 631711,http://www.gwlisk.ie,H91,
3875,Vilnius,Lithuania,Lietuvos pramonininkukonfederacija (LPK),A.Vienuolio g. 8,+370 5 2431067,http://www.lpk.lt,1104,
3876,San,United States of America,Litmus Automation,2107 N 1st StreetSuite 440,+1 416 9044572,http://litmusautomation.com,,
3877,"Chicago,",United States of America,Littelfuse Inc.,8755 W Higgins RdSuite 500,+1 773 6280718,http://www.littelfuse.com,,
3878,Stalowa,Poland,LiuGong Dressta Machinery SP z.o.o.,Kwiatkowskiego 1,+48 15 8136940,http://www.zzn-transmissions.com,37-450,
3879,Liuzhou,China,Liuzhou Municipal Government,No.66 Wenchang Rd.,+86 772 2825291,http://www.liuzhou.gov.cn,545006,
3880,Shanghai,China,"Liyang Precision Bearing(Shanghai) Co., Ltd",188 Zhangyang Road,+86 21 68782512,http://www.lyzbearing.com,200122,
3881,Liyang,China,"Liyang WanSheng Casting Co.,Ltd.","Industy Area, Qianma Tow",+86 138 01490742,http://www.jswsfoundry.com,213354,
3882,Liyang,China,"Liyang Xinli MachineryCasting Co., Ltd.",102 Beishan West Rd.Zhuze Town,+86 519 87705980,http://www.china-xl.com.cn,213351,
3883,66,Sweden,LK Armatur AB,Garnisonsgatan 49,+46 42 1692 00,http://www.lkarmatur.se,254,
3884,Heiligenroth,Germany,LKH KunststoffwerkHeiligenroth GmbH & Co. KG,Auf der Birke 2,+49 2602 99942 0,http://www.lkh-kunststoff.de,56412,
3885,Braunau,Austria,LKR LeichtmetallkompetenzzentrumRanshofen GmbH,Lamprechtshausenerstr. 61,+43 50550 6900,http://www.lkr.at,5282,
3886,Shenzhen,China,"L&L; auto-tech co., Ltd.","Building 4Eva Industrial Garden, Guotai RoadBao An District,",+86 755 27629999 5002,http://www.llautotech.com,518000,
3887,Kemalpasa,Turkey,LMC Makina San. ve Tic. A.S.,Ankara Cad. No:3/1Bagyurdu,+90 232 8807050,http://www.lmcmakina.com.tr,35743,
3888,Karachi,Pakistan,Loads Limited,"Plot 23, Sector 19Korangi, Industrial Area",+92 21 350650015,http://www.loads-group.com,74900,
3889,Hamburg,Germany,Lobaro UG (haftungsbeschränkt),Tempowerkring 21d,+49 40 22816531 0,http://www.lobaro.de,21079,
3890,Ostrów,Poland,Lockhard Sp. z o.o.,Ostrowska 74aGorzyce Wielkie,+48 502 242474,http://www.lockhard.eu,63-410,
3891,Lodz,Poland,Lodzka SpecjalnaStrefa Ekonomiczna S.A.,Tymienieckiego 22 G,+48 42 67627 53,http://www.sse.lodz.pl,90-349,
3892,Lodz,Poland,Lodz University of Technology,Zeromskiego 116,+48 42 6365522,https://www.p.lodz.pl/en,90-924,
3893,Kaiserslautern,Germany,LöSi Getriebe-SteuerungenHydraulik-GmbH,Merkurstr. 52,+49 631 35124 0,http://www.loesi.de,67663,
3894,Denkingen,Germany,Loga Präzisionsteile GmbH & Co. KG,Wolf-Hirth-Str. 1,+49 7424 93139 0,http://www.drehteile-loga.de,78588,
3895,Schwerin,Germany,Logic Way GmbH,Hagenower Str. 73,+49 3853993448,/product/smart-farming-world/2410882/J958727,19061,
3896,Nova,Italy,Logika Control S.r.l.,"Via Garibaldi, 83A",+39 0362 3700 1,http://www.logikacontrol.it,20834,
